2009-07-02,24301.96,51433.79,25562.74,
2009-07-09,23135.76,51433.79,25297.76,
2009-07-16,22887.76,51433.79,25026.11,
2009-07-23,24053.44,51433.79,24782.38,
2009-07-30,24000.00,51433.79,24533.79,
2009-08-06,24774.88,51433.79,24319.94,
2009-08-13,24668.00,50655.47,24091.81,
2009-08-20,24106.88,49502.99,23878.32,
2009-08-27,24320.64,49942.03,23683.27,
2009-09-03,24133.60,49557.87,23490.07,
2009-09-10,25015.36,51368.91,23322.27,
2009-09-17,25416.16,52192.11,23177.81,
2009-09-24,25309.28,51972.59,23016.89,
2009-10-01,25068.80,51478.67,22880.13,
2009-10-08,26351.36,54112.91,22769.30,
2009-10-15,26992.64,55430.03,22652.31,
2009-10-22,27126.24,55704.43,22532.98,
2009-10-29,26618.56,54661.71,22453.78,
2009-11-05,26885.76,55210.51,22383.99,
2009-11-12,26965.92,55375.15,22332.00,
2009-11-19,27046.08,55539.79,22250.01,
2009-11-25,27340.00,56143.47,22259.39,
2009-12-03,27259.84,55978.83,22343.39,
2009-12-10,26778.88,54990.99,22440.21,
2009-12-17,26484.96,54387.31,22553.15,
2009-12-24,26698.72,54826.35,22640.10,
2009-12-31,26698.72,54826.35,22727.65,
2010-01-07,27927.84,57350.83,22851.74,
2010-01-14,28195.04,57899.63,23052.49,
2010-01-21,27607.20,56692.27,23201.19,
2010-01-28,26458.24,54332.43,23358.31,
2010-02-04,26030.72,53454.35,23487.28,
2010-02-11,26297.92,54003.15,23612.77,
2010-02-18,26805.60,55045.87,23751.68,
2010-02-25,26778.88,54990.99,23867.34,
2010-03-04,27580.48,56637.39,23975.73,
2010-03-11,28782.88,59106.99,24138.27,
2010-03-18,28355.36,58228.91,24308.17,
2010-03-25,28408.80,58338.67,24460.51,
2010-04-01,29718.08,61027.79,24631.30,
2010-04-08,30092.16,61796.11,24815.67,
2010-04-15,30386.08,62399.79,25031.90,
2010-04-22,30145.60,61905.87,25243.14,
2010-04-29,30386.08,62399.79,25483.57,
2010-05-06,28756.16,59052.11,25669.67,
2010-05-13,30305.92,62235.15,25855.42,
2010-05-20,28061.44,57625.23,25990.86,
2010-05-27,28141.60,57789.87,26129.63,
2010-06-03,28355.36,58228.91,26260.45,
2010-06-10,28569.12,58667.95,26385.12,
2010-06-17,28996.64,59546.03,26517.51,
2010-06-24,29130.24,59820.43,26647.37,
2010-07-01,28916.48,59381.39,26742.33,
2010-07-08,29905.12,61411.95,26855.15,
2010-07-15,29931.84,61466.83,26952.95,
2010-07-22,30118.88,61850.99,27026.69,
2010-07-29,30439.52,62509.55,27096.06,
2010-08-05,31107.52,63881.55,27171.21,
2010-08-12,30332.64,62290.03,27269.34,
2010-08-19,31882.40,65473.07,27389.13,
2010-08-26,32149.60,66021.87,27519.93,
2010-09-02,33565.76,68930.51,27693.76,
2010-09-09,33672.64,69150.03,27873.51,
2010-09-16,34367.36,70576.91,28045.41,
2010-09-23,34073.44,69973.23,28213.30,
2010-09-30,34527.68,70906.19,28375.85,
2010-10-07,34768.16,71400.11,28544.18,
2010-10-14,35302.56,72497.71,28730.78,
2010-10-21,34955.20,71784.27,28908.02,
2010-10-28,35168.96,72223.31,29091.94,
2010-11-04,36184.32,74308.75,29278.09,
2010-11-11,35516.32,72936.75,29446.43,
2010-11-18,35088.80,72058.67,29609.42,
2010-11-24,34955.20,71784.27,29774.19,
2010-12-02,35222.40,72333.07,29922.04,
2010-12-09,35516.32,72936.75,30064.10,
2010-12-16,35275.84,72442.83,30199.93,
2010-12-23,35756.80,73430.67,30352.23,
2010-12-30,36451.52,74857.55,30511.66,
2011-01-06,37627.20,77272.27,30689.35,
2011-01-13,38134.88,78314.99,30874.17,
2011-01-20,37680.64,77382.03,31046.51,
2011-01-27,36959.20,75900.27,31208.17,
2011-02-03,36905.76,75790.51,31376.95,
2011-02-10,36371.36,74692.91,31541.72,
2011-02-17,36478.24,74912.43,31704.71,
2011-02-24,35783.52,73485.55,31856.13,
2011-03-03,36692.00,75351.47,32002.19,
2011-03-10,36478.24,74912.43,32140.25,
2011-03-17,35890.40,73705.07,32278.30,
2011-03-24,37172.96,76339.31,32456.88,
2011-03-31,37814.24,77656.43,32653.27,
2011-04-07,38348.64,78754.03,32854.12,
2011-04-14,37573.76,77162.51,33033.59,
2011-04-21,37974.56,77985.71,33220.18,
2011-04-28,38348.64,78754.03,33399.65,
2011-05-05,37146.24,76284.43,33539.04,
2011-05-12,38081.44,78205.23,33701.14,
2011-05-19,37974.56,77985.71,33860.57,
2011-05-26,37734.08,77491.79,33994.17,
2011-06-02,38402.08,78863.79,34132.67,
2011-06-09,38375.36,78808.91,34265.82,
2011-06-16,38001.28,78040.59,34396.75,
2011-06-23,38455.52,78973.55,34531.24,
2011-06-30,39470.88,81058.99,34709.82,
2011-07-07,39925.12,81991.95,34870.14,
2011-07-14,39096.80,80290.67,35054.06,
2011-07-21,39176.96,80455.31,35237.99,
2011-07-28,39043.36,80180.91,35416.12,
2011-08-04,37627.20,77272.27,35567.09,
2011-08-11,36798.88,75570.99,35697.13,
2011-08-18,37012.64,76010.03,35828.50,
2011-08-25,36130.88,74198.99,35948.74,
2011-09-01,36424.80,74802.67,36057.40,
2011-09-08,36371.36,74692.91,36164.73,
2011-09-15,34634.56,71125.71,36239.99,
2011-09-22,31241.12,71225.47,36253.35,
2011-09-29,31471.60,71225.47,36259.41,
2011-10-06,32766.60,71225.47,36299.98,
2011-10-13,34405.68,71225.47,36342.04,
2011-10-20,33278.16,71225.47,36360.84,
2011-10-27,36963.48,71225.47,36417.47,
2011-11-03,33841.92,67642.34,36420.29,
2011-11-10,31680.84,67307.51,36375.52,
2011-11-17,30772.56,67307.51,36320.50,
2011-11-23,28893.36,67307.51,36226.60,
2011-12-01,31733.04,67307.51,36176.01,
2011-12-08,31639.08,67307.51,36114.96,
2011-12-15,29979.12,67307.51,36032.02,
2011-12-22,31555.56,67307.51,35971.80,
2011-12-29,31513.80,67307.51,35893.96,
2012-01-05,30459.36,67307.51,35809.67,
2012-01-12,29896.04,67307.51,35723.13,
2012-01-19,30478.42,67307.51,35648.51,
2012-01-26,30917.22,67307.51,35576.76,
2012-02-02,31553.48,67307.51,35510.71,
2012-02-09,32036.16,67307.51,35456.72,
2012-02-16,31575.42,67307.51,35387.03,
2012-02-23,31904.52,67307.51,35311.25,
2012-03-01,32409.14,67307.51,35224.28
