"TZI","iShares S&P Target Date 2025","Asset Allocation","iShares","true","US","","","1990-01-01"
"GVI","iShares Barclays Interm Govt/Credit Bond","Income","iShares","true","US","","","1990-01-01"
"TZL","iShares S&P Target Date 2030","Asset Allocation","iShares","true","US","","","1990-01-01"
"IJH","iShares S&P MidCap 400 Index","Growth","iShares","true","US","","","1990-01-01"
"JKH","iShares Morningstar Mid Growth Index","Growth","iShares","true","US","","","1990-01-01"
"AOA","iShares S&P Aggressive Allocation","Asset Allocation","iShares","true","US","","","1990-01-01"
"IWO","iShares Russell 2000 Growth Index","Small Company","iShares","true","US","","","1990-01-01"
"FNIO","iShares FTSE NAREIT Industrl/Offc Cp Idx","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"TZG","iShares S&P Target Date 2020","Asset Allocation","iShares","true","US","","","1990-01-01"
"JKL","iShares Morningstar Small Value Index","Small Company","iShares","true","US","","","1990-01-01"
"PFF","iShares S&P U.S. Preferred Stock Index","Growth and Income","iShares","true","US","","","1990-01-01"
"IWW","iShares Russell 3000 Value Index","Growth","iShares","true","US","","","1990-01-01"
"AOM","iShares S&P Moderate Allocation","Asset Allocation","iShares","true","US","","","1990-01-01"
"IAT","iShares Dow Jones US Regional Banks","Specialty - Financial","iShares","true","US","","","1990-01-01"
"AGZ","iShares Barclays Agency Bond","Government Bond - General","iShares","true","US","","","1990-01-01"
"IYJ","iShares Dow Jones US Industrial","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"EWM","iShares MSCI Malaysia Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"MUAD","iShares 2015 S&P AMT-Free Municipal Ser","Municipal Bond - National","iShares","true","US","","","1990-01-01"
"TZV","iShares S&P Target Date 2040","Asset Allocation","iShares","true","US","","","1990-01-01"
"IWS","iShares Russell Midcap Value Index","Growth","iShares","true","US","","","1990-01-01"
"JKF","iShares Morningstar Large Value Index","Growth","iShares","true","US","","","1990-01-01"
"IJJ","iShares S&P MidCap 400 Value Index","Growth","iShares","true","US","","","1990-01-01"
"MUAC","iShares 2014 S&P AMT-Free Municipal Ser","Municipal Bond - National","iShares","true","US","","","1990-01-01"
"JKI","iShares Morningstar Mid Value Index","Growth","iShares","true","US","","","1990-01-01"
"IWM","iShares Russell 2000 Index","Small Company","iShares","true","US","","","1990-01-01"
"SOXX","iShares PHLX SOX Semiconductor Sector","Specialty - Technology","iShares","true","US","","","1990-01-01"
"STIP","iShares Barclays 0-5 Year TIPS Bond","Government Bond - Treasury","iShares","true","US","","","1990-01-01"
"AXDI","iShares MSCI ACWI ex US Cnsmr Dscrtn Idx","Foreign Stock","iShares","true","US","","","1990-01-01"
"SUB","iShares S&P S/T Natnl AMT-Free Muni Bd","Municipal Bond - National","iShares","true","US","","","1990-01-01"
"SCJ","iShares MSCI Japan Small Cap Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"IYT","iShares Dow Jones Transportation Average","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"CSJ","iShares Barclays 1-3 Year Credit Bond","Income","iShares","true","US","","","1990-01-01"
"IYF","iShares Dow Jones US Financial Sector","Specialty - Financial","iShares","true","US","","","1990-01-01"
"JKJ","iShares Morningstar Small Core Index","Small Company","iShares","true","US","","","1990-01-01"
"EWW","iShares MSCI Mexico Investable Mkt Idx","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"AXTE","iShares MSCI ACWI ex US Telecom Svc Idx","Specialty - Communications","iShares","true","US","","","1990-01-01"
"IOO","iShares S&P Global 100 Index","World Stock","iShares","true","US","","","1990-01-01"
"EWL","iShares MSCI Switzerland Index","Europe Stock","iShares","true","US","","","1990-01-01"
"IGF","iShares S&P Global Infrastructure Index","Specialty - Utility","iShares","true","US","","","1990-01-01"
"IAK","iShares Dow Jones US Insurance","Specialty - Financial","iShares","true","US","","","1990-01-01"
"TOK","iShares MSCI Kokusai Index","World Stock","iShares","true","US","","","1990-01-01"
"IWN","iShares Russell 2000 Value Index","Small Company","iShares","true","US","","","1990-01-01"
"NYC","iShares NYSE Composite Index","Growth","iShares","true","US","","","1990-01-01"
"EWU","iShares MSCI United Kingdom Index","Europe Stock","iShares","true","US","","","1990-01-01"
"SHY","iShares Barclays 1-3 Year Treasury Bond","Government Bond - Treasury","iShares","true","US","","","1990-01-01"
"IYZ","iShares Dow Jones US Telecom","Specialty - Communications","iShares","true","US","","","1990-01-01"
"IWC","iShares Russell Microcap Index","Growth","iShares","true","US","","","1990-01-01"
"ACWI","iShares MSCI ACWI Index","World Stock","iShares","true","US","","","1990-01-01"
"AXIT","iShares MSCI ACWI ex US Info Tech Index","Specialty - Technology","iShares","true","US","","","1990-01-01"
"MUAB","iShares 2013 S&P AMT-Free Municipal Ser","Municipal Bond - National","iShares","true","US","","","1990-01-01"
"EZA","iShares MSCI South Africa Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"FEFN","iShares MSCI Far East Financials Index","Specialty - Financial","iShares","true","US","","","1990-01-01"
"REM","iShares FTSE NAREIT Mort Plus Cp Idx","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"EWS","iShares MSCI Singapore Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWY","iShares MSCI South Korea Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"SHV","iShares Barclays Short Treasury Bond","Government Bond - Treasury","iShares","true","US","","","1990-01-01"
"IYG","iShares Dow Jones US Financial Services","Specialty - Financial","iShares","true","US","","","1990-01-01"
"AIA","iShares S&P Asia 50 Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWZS","iShares MSCI Brazil Small Cap Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"MUAA","iShares 2012 S&P AMT-Free Municipal Ser","Municipal Bond - National","iShares","true","US","","","1990-01-01"
"IXP","iShares S&P Global Telecommunications","Specialty - Communications","iShares","true","US","","","1990-01-01"
"EMIF","iShares S&P Emerging Mkts Infrastructure","Specialty - Utility","iShares","true","US","","","1990-01-01"
"EPU","iShares MSCI All Peru Capped Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"ECH","iShares MSCI Chile Investable Mkt Idx","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EXI","iShares S&P Global Industrials","World Stock","iShares","true","US","","","1990-01-01"
"EPP","iShares MSCI Pacific ex-Japan","Pacific Stock","iShares","true","US","","","1990-01-01"
"JXI","iShares S&P Global Utilities","Specialty - Utility","iShares","true","US","","","1990-01-01"
"IGOV","iShares S&P/Citi Intl Treasury Bond","Worldwide Bond","iShares","true","US","","","1990-01-01"
"EFG","iShares MSCI EAFE Growth Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"EWH","iShares MSCI Hong Kong Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"IDV","iShares Dow Jones Intl Select Div Idx","Foreign Stock","iShares","true","US","","","1990-01-01"
"EWA","iShares MSCI Australia Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWT","iShares MSCI Taiwan Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWJ","iShares MSCI Japan Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"GSG","iShares S&P GSCI Commodity-Indexed Trust","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"EWG","iShares MSCI Germany Index","Europe Stock","iShares","true","US","","","1990-01-01"
"IYE","iShares Dow Jones US Energy","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"SCZ","iShares MSCI EAFE Small Cap Index","Small Company","iShares","true","US","","","1990-01-01"
"ALT","iShares Diversified Alternatives Trust","Aggressive Growth","iShares","true","US","","","1990-01-01"
"ISHG","iShares S&P/Citi 1-3 Yr Intl Treasury Bd","Worldwide Bond","iShares","true","US","","","1990-01-01"
"WPS","iShares S&P Dev ex-US Property Index","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"EFA","iShares MSCI EAFE Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"IFAS","iShares FTSE EPRA/NAREIT Dev Asia Idx","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"ITF","iShares S&P/TOPIX 150 Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"IFGL","iShares FTSE EPRA/NAREIT Dev RE ex-US","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Pacific Stock","iShares","true","US","","","1990-01-01"
"IXC","iShares S&P Global Energy","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"ACWX","iShares MSCI ACWI ex US Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"ILF","iShares S&P Latin America 40 Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EMFN","iShares MSCI Emerg Mrkts Financials Idx","Specialty - Financial","iShares","true","US","","","1990-01-01"
"IEV","iShares S&P Europe 350 Index","Europe Stock","iShares","true","US","","","1990-01-01"
"AXID","iShares MSCI ACWI ex US Industrials Idx","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"IEO","iShares Dow Jones US Oil & Gas Ex Index","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"EEM","iShares MSCI Emerging Markets Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EFV","iShares MSCI EAFE Value Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"EWD","iShares MSCI Sweden Index","Europe Stock","iShares","true","US","","","1990-01-01"
"IFSM","iShares FTSE Dev Sm Cap ex-North Amer","Small Company","iShares","true","US","","","1990-01-01"
"EWK","iShares MSCI Belgium Investable Mkt Idx","Europe Stock","iShares","true","US","","","1990-01-01"
"AXUT","iShares MSCI ACWI ex US Utilities Index","Specialty - Utility","iShares","true","US","","","1990-01-01"
"IXG","iShares S&P Global Financials","Specialty - Financial","iShares","true","US","","","1990-01-01"
"IYM","iShares Dow Jones US Basic Materials","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"AXEN","iShares MSCI ACWI ex US Energy Index","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"EWZ","iShares MSCI Brazil Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"FCHI","iShares FTSE China (HK Listed) Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"MXI","iShares S&P Global Materials","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"IGN","iShares S&P North Amer Tech-Multimd Ntwk","Specialty - Technology","iShares","true","US","","","1990-01-01"
"IAI","iShares Dow Jones US Broker-Dealers","Specialty - Financial","iShares","true","US","","","1990-01-01"
"IFEU","iShares FTSE EPRA/NAREIT Dev EU Idx","Specialty - Real Estate","iShares","true","US","","","1990-01-01"
"IGE","iShares S&P North Amer Natural Resources","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"AXFN","iShares MSCI ACWI ex US Financials Index","Specialty - Financial","iShares","true","US","","","1990-01-01"
"EZU","iShares MSCI EMU Index","Europe Stock","iShares","true","US","","","1990-01-01"
"EWQ","iShares MSCI France Index","Europe Stock","iShares","true","US","","","1990-01-01"
"FXI","iShares FTSE China 25 Index Fund","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWC","iShares MSCI Canada Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"EWN","iShares MSCI Netherlands Invstbl Mkt Idx","Europe Stock","iShares","true","US","","","1990-01-01"
"WOOD","iShares S&P Global Timber & Forestry Idx","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"BKF","iShares MSCI BRIC Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"SLV","iShares Silver Trust","Specialty - Precious Metals","iShares","true","US","","","1990-01-01"
"NUCL","iShares S&P Global Nuclear Energy Index","Specialty - Utility","iShares","true","US","","","1990-01-01"
"ERUS","iShares MSCI Russia Capped Index","Growth","iShares","true","US","","","1990-01-01"
"IEZ","iShares Dow Jones US Oil Equipment Index","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"INDY","iShares S&P India Nifty 50 Index","Foreign Stock","iShares","true","US","","","1990-01-01"
"TUR","iShares MSCI Turkey Invest Mkt Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"AXMT","iShares MSCI ACWI ex US Materials Index","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"ESR","iShares MSCI Emerg Mkts Eastern Eur Idx","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EMMT","iShares MSCI Emerg Mrkts Materials Idx","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"EUFN","iShares MSCI Europe Financials Index","Specialty - Financial","iShares","true","US","","","1990-01-01"
"EWP","iShares MSCI Spain Index","Europe Stock","iShares","true","US","","","1990-01-01"
"EPOL","iShares MSCI Poland Investable Mkt Index","Europe Stock","iShares","true","US","","","1990-01-01"
"EIS","iShares MSCI Israel Cap Invest Mkt Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EWI","iShares MSCI Italy Index","Europe Stock","iShares","true","US","","","1990-01-01"
"EWO","iShares MSCI Austria Investable Mkt Idx","Europe Stock","iShares","true","US","","","1990-01-01"
"ECNS","iShares MSCI China Small Cap Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"ICLN","iShares S&P Global Clean Energy Index","Specialty - Utility","iShares","true","US","","","1990-01-01"
"AAIT","iShares MSCI AC Asia Information Tech","Pacific Stock","iShares","true","US","","","1990-01-01"
"ACWV","iShares MSCI All Country World Min Vol","World Stock","iShares","true","US","","","1990-01-01"
"AMPS","iShares Utilities Sector Bond","Specialty - Utility","iShares","true","US","","","1990-01-01"
"AXJS","iShares MSCI AC Asia ex Japan Small Cap","Pacific Stock","iShares","true","US","","","1990-01-01"
"CMBS","iShares Barclays CMBS Bond","Growth","iShares","true","US","","","1990-01-01"
"DVYA","iShares Asia/Pacific Dividend 30","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"DVYE","iShares Emerging Markets Dividend","Foreign Stock","iShares","true","US","","","1990-01-01"
"EEMA","iShares MSCI Emerging Markets Asia","Pacific Stock","iShares","true","US","","","1990-01-01"
"EEME","iShares MSCI Emerging Markets EMEA","Foreign Stock","iShares","true","US","","","1990-01-01"
"EEML","iShares MSCI Emerging Markets Latin Amer","Foreign Stock","iShares","true","US","","","1990-01-01"
"EEMS","iShares MSCI Emg Mkts Small Cap","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EEMV","iShares MSCI Emerging Mkt Min Vol Index","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EFAV","iShares MSCI EAFE Min Volatility","Foreign Stock","iShares","true","US","","","1990-01-01"
"EGRW","iShares MSCI Emerging Markets Growth","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EMDI","iShares MSCI Emerging Markets Cons Disc","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EMEY","iShares MSCI EM Energy Sector Capped","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"ENGN","iShares Industrials Sector Bond","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
"EVAL","iShares MSCI Emerging Markets Value","Diversified Emerging Markets","iShares","true","US","","","1990-01-01"
"EWHS","iShares MSCI Hong Kong Small Cap","Pacific Stock","iShares","true","US","","","1990-01-01"
"EWSS","iShares MSCI Singapore Small Cap Fund","Pacific Stock","iShares","true","US","","","1990-01-01"
"FILL","iShares MSCI Global Energy Producers","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"FLOT","iShares Floating Rate Note","Income","iShares","true","US","","","1990-01-01"
"GNMA","iShares Barclays GNMA Bond","Government Bond - Mortgage","iShares","true","US","","","1990-01-01"
"GOVT","iShares Barclays U.S. Treasury Bond","Government Bond - Treasury","iShares","true","US","","","1990-01-01"
"GTIP","iShares Glob Inflation-Linked Bond Fund","Worldwide Bond","iShares","true","US","","","1990-01-01"
"HDV","iShares High Dividend Equity","Equity-Income","iShares","true","US","","","1990-01-01"
"IPFF","iShares S&P Intl Preferred Stock Index","Growth and Income","iShares","true","US","","","1990-01-01"
"ITIP","iShares Intnl Inflation-Linked Bond Fund","Worldwide Bond","iShares","true","US","","","1990-01-01"
"LEMB","iShares Emerging Markets Local Cur Bond","Worldwide Bond","iShares","true","US","","","1990-01-01"
"MCHI","iShares MSCI China Index","Pacific Stock","iShares","true","US","","","1990-01-01"
"MONY","iShares Financials Sector Bond","Specialty - Financial","iShares","true","US","","","1990-01-01"
"PICK","iShares MSCI Gbl Sel Metals & Mining Prd","Specialty - Natural Resources","iShares","true","US","","","1990-01-01"
"QLTA","iShares Aaa - A Rated Corporate Bond","Corporate Bond - General","iShares","true","US","","","1990-01-01"
"RING","iShares MSCI Global Gold Miners","Specialty - Precious Metals","iShares","true","US","","","1990-01-01"
"SLVP","iShares MSCI Global Silver Miners","Specialty - Precious Metals","iShares","true","US","","","1990-01-01"
"TZW","iShares S&P Target Date 2045","Asset Allocation","iShares","true","US","","","1990-01-01"
"TZY","iShares S&P Target Date 2050","Asset Allocation","iShares","true","US","","","1990-01-01"
"URTH","iShares MSCI World","Pacific Stock","iShares","true","US","","","1990-01-01"
"USMV","iShares MSCI USA Min Volatility","Growth","iShares","true","US","","","1990-01-01"
"VEGI","iShares MSCI Global Agriculture Prod","Specialty - Unaligned","iShares","true","US","","","1990-01-01"
